,is_holiday,temperature,weekday,hour,month_day,year,month,traffic_volume,weather_type,weather_description
538,0,277.97,6,17,26,2016,11,3905,2,7
539,0,295.61,1,19,17,2013,6,3426,1,16
540,0,275.94,6,9,20,2016,2,3777,2,7
541,0,288.33,4,12,10,2016,11,4733,5,6
542,0,256.06,2,22,11,2012,12,1746,3,5
543,0,275.84,5,8,24,2017,3,5803,2,11
544,0,263.42,1,1,25,2013,2,260,2,10
545,0,280.02,5,14,3,2013,5,5731,5,6
546,0,273.68,2,15,15,2015,12,5783,5,6
547,0,290.44,7,2,17,2016,4,648,6,14
548,0,278.01,3,12,28,2015,10,4865,3,5
549,0,276.28,1,18,10,2017,4,4061,2,2
550,0,283.4,1,18,3,2017,4,4165,3,5
551,0,286.52,3,18,2,2016,11,4401,2,11
552,0,289.32,2,23,30,2016,8,1065,2,7
553,0,294.69,3,21,23,2014,7,2867,2,10
554,0,282.14,7,0,29,2013,9,1785,2,7
555,0,282.42900000000003,6,11,22,2016,10,3981,5,6
556,0,257.26,5,21,7,2014,2,2928,2,10
557,0,289.5,5,10,13,2013,9,4689,3,5
558,0,275.03,3,9,10,2013,4,5171,7,12
559,0,273.85,1,0,17,2012,12,485,3,5
560,0,262.75,4,6,26,2013,12,3764,3,5
561,0,256.65,1,22,11,2016,1,1215,3,5
562,0,260.08,6,8,1,2014,2,2694,2,11
563,0,297.25,7,20,17,2016,7,3368,4,15
564,0,265.65,5,20,22,2013,11,2926,3,5
565,0,284.13,7,23,2,2013,6,1189,5,6
566,0,292.14,2,20,27,2014,5,2606,1,8
567,0,276.18,2,4,14,2013,5,755,2,7
568,0,290.97,2,11,11,2013,6,4774,1,8
569,0,271.51,4,4,26,2017,1,870,5,6
570,0,274.26,5,17,12,2013,4,5988,5,6
571,0,278.036,1,20,24,2016,10,2193,2,7
572,0,298.28,1,15,3,2015,8,5664,1,1
573,0,270.66,6,4,26,2015,12,270,3,5
574,0,259.47,5,1,29,2013,11,494,5,6
575,0,275.72,4,4,26,2015,11,272,2,10
576,0,290.55,1,4,12,2013,8,851,2,10
577,0,280.72,7,7,16,2017,4,1166,7,12
578,0,285.4,1,13,6,2017,3,4711,3,5
579,0,293.92,2,19,25,2015,8,3413,2,7
580,0,295.78,7,6,7,2013,7,961,3,5
581,0,271.58,4,18,7,2013,11,5773,4,4
582,0,291.12,5,23,11,2013,10,2943,6,9
583,0,302.46,6,16,26,2014,7,4547,2,10
584,0,269.4,3,20,12,2014,3,2803,5,6
585,0,293.83,1,5,29,2016,8,2842,2,7
586,0,267.49,4,1,14,2013,2,375,3,5
587,0,276.793,6,5,18,2014,1,750,2,7
588,0,270.88,4,9,4,2013,4,5373,2,2
589,0,271.94,1,9,3,2012,12,5064,2,11
590,0,291.86,6,16,27,2016,8,4331,2,10
591,0,285.94,1,15,14,2016,3,5721,3,5
592,0,286.1,1,21,22,2012,10,1984,7,12
593,0,295.27,3,11,31,2016,8,4091,2,11
594,0,288.75,3,2,5,2013,6,249,5,6
595,0,258.3,1,21,11,2016,1,1963,3,3
596,0,279.47,1,19,28,2014,4,2922,2,7
597,0,261.53,7,5,14,2016,2,516,2,10
598,0,290.65,6,18,27,2013,7,3948,2,11
599,0,291.34,3,21,7,2013,8,3089,2,11
600,0,286.91,1,4,1,2013,7,828,6,9
601,0,295.82,7,22,3,2014,8,2043,1,1
602,0,252.48,3,17,11,2013,12,5700,2,11
603,0,286.65,4,5,23,2016,6,3133,2,10
604,0,250.77,7,0,2,2014,3,1024,3,5
605,0,285.91,5,4,9,2014,5,749,2,10
606,0,285.11,3,6,14,2013,8,6082,1,1
607,0,288.61,2,21,2,2012,10,2361,2,11
608,0,295.39,4,14,6,2015,8,5410,5,6
609,0,289.89,1,5,15,2017,5,2699,2,10
610,0,290.71,5,5,31,2015,7,2798,2,7
611,0,285.84,3,20,11,2016,5,2749,1,8
612,0,285.28,7,9,6,2016,11,3175,2,10
613,0,273.61,4,14,25,2016,2,5694,2,7
614,0,283.04,4,17,1,2012,11,6306,3,3
615,0,274.52,7,19,16,2012,12,2597,2,7
616,0,289.17,6,8,4,2016,6,3320,2,11
617,0,269.27,6,5,13,2012,10,740,3,5
618,0,289.54,3,3,18,2013,9,331,3,5
619,0,276.793,1,7,6,2014,1,4471,3,5
620,0,293.69,3,12,8,2015,7,4828,2,7
621,0,254.67,7,11,3,2013,2,3555,1,8
622,0,286.86,2,0,7,2016,6,636,2,2
623,0,298.44,4,19,11,2013,7,3695,1,8
624,0,282.61,5,11,23,2015,10,5013,1,1
625,0,287.48,4,17,8,2014,5,5811,3,5
626,0,287.83,3,7,29,2016,6,6053,2,11
627,0,260.52,1,4,18,2013,2,735,3,5
628,0,277.268,4,9,13,2016,10,5089,3,5
629,0,273.36,1,10,3,2012,12,4442,3,5
630,0,258.84,1,0,23,2013,12,555,3,5
631,0,289.58,4,5,1,2013,8,3006,3,5
632,0,274.69,5,15,18,2016,3,6218,2,10
633,0,275.99,1,10,5,2012,11,4408,2,11
634,0,284.36,1,18,19,2014,5,4123,1,1
635,0,298.4,5,21,27,2013,9,3132,2,11
636,0,293.83,2,10,13,2013,8,4880,2,11
637,0,269.29,7,19,7,2016,2,1618,2,11
638,0,276.67,1,6,7,2014,4,5721,3,5
639,0,295.48,7,19,28,2013,4,2967,3,3
640,0,279.5,1,20,28,2014,4,2434,1,1
641,0,292.0,7,22,17,2016,7,2054,3,5
642,0,290.53,2,8,30,2015,6,5354,4,20
643,0,269.87,7,6,21,2016,2,748,5,6
644,0,292.09,6,22,2,2016,7,2370,5,6
645,0,285.73,3,17,11,2016,5,5786,1,1
646,0,277.99,1,6,14,2013,10,5729,3,5
647,0,287.52,1,20,14,2014,7,2929,3,5
648,0,269.58,4,16,14,2016,1,6713,2,7
649,0,286.15,6,11,5,2013,10,5337,1,8
650,0,272.65,1,3,7,2015,12,344,2,2
651,0,298.66,6,19,21,2016,5,3523,2,10
652,0,275.15,2,22,16,2013,4,2142,3,5
653,0,293.54,5,1,7,2015,8,452,3,5
654,0,303.38,7,16,12,2015,7,4056,4,4
655,0,267.71,7,9,1,2017,1,2279,4,4
656,0,271.1,5,10,1,2013,3,4861,2,10
657,0,278.55,1,5,14,2016,11,2745,5,6
658,0,263.4,3,4,12,2014,2,820,3,5
659,0,274.21,5,13,12,2013,4,5446,1,8
660,0,290.31,2,23,11,2013,6,1255,2,7
661,0,269.18,3,14,25,2013,12,2683,1,1
662,0,264.97,4,13,3,2013,1,4729,3,5
663,0,261.42,4,15,16,2014,1,5662,5,6
664,0,287.72,4,1,2,2016,6,393,2,2
665,0,260.74,1,18,4,2013,2,4454,1,8
666,0,274.3,1,18,21,2016,11,3937,2,10
667,0,287.12,7,21,28,2013,7,2910,2,11
668,0,251.39,7,14,5,2014,1,3230,2,10
669,0,301.83,4,17,3,2015,9,5216,2,11
670,0,274.23,4,14,3,2014,4,5174,1,1
671,0,276.55,4,21,23,2017,3,3905,2,7
672,0,295.79,4,20,7,2016,7,2597,2,10
673,0,277.34,5,12,24,2017,3,5614,5,6
674,0,295.96,6,22,23,2016,7,1,2,7
675,0,275.09,5,14,18,2016,11,4694,4,15
676,0,288.0,4,2,10,2015,9,297,7,12
677,0,268.82,4,2,31,2013,1,261,2,10
678,0,273.77,4,20,14,2013,2,2909,7,12
679,0,253.64,1,21,9,2013,12,1960,4,4
680,0,294.52,4,21,18,2016,8,2403,2,7
681,0,276.94,4,14,28,2013,2,5709,3,5
682,0,272.68,4,23,27,2014,3,1074,2,10
683,0,292.38,4,3,11,2013,7,404,2,10
684,0,284.84,1,14,14,2013,10,5397,9,17
685,0,255.57,7,5,8,2013,12,425,5,6
686,0,270.07,7,7,19,2014,1,1027,5,6
687,0,280.41,3,4,20,2013,11,811,5,6
688,0,250.89,3,4,1,2014,1,329,2,11
689,0,275.21,4,16,24,2016,11,2933,3,3
690,0,295.87,1,22,13,2015,7,1963,2,10
691,0,266.35,2,11,26,2013,11,5025,4,15
692,0,291.65,4,7,19,2014,6,5675,3,5
693,0,261.87,5,5,12,2016,2,2514,5,6
694,0,273.9,2,0,11,2017,4,1460,2,7
695,0,273.8,5,13,8,2016,1,4933,6,9
696,0,277.51,5,12,29,2013,3,5692,4,4
697,0,293.05,2,3,23,2013,7,344,2,10
698,0,287.69,7,12,23,2017,4,4907,1,1
699,0,268.65,6,19,2,2013,3,3440,3,5
700,0,304.02,5,13,10,2016,6,5308,2,7
701,0,276.34,3,17,22,2017,3,6401,6,14
702,0,287.75,6,8,15,2017,4,2536,5,6
703,0,284.61,3,15,27,2016,4,6115,3,5
704,0,291.806,4,5,14,2016,7,2859,4,4
705,0,291.17,1,19,2,2016,5,3028,7,12
706,0,272.95,2,1,3,2017,1,485,5,6
707,0,281.62,7,8,13,2016,3,1693,3,5
708,0,287.22,3,5,7,2013,8,2937,7,12
709,0,278.62,3,5,3,2012,10,2718,3,3
710,0,289.63,6,6,1,2013,6,1567,6,14
711,0,273.36,3,6,24,2016,2,5845,2,10
712,0,266.15,4,15,9,2014,1,5702,2,10
713,0,278.62,1,8,20,2017,3,5921,3,3
714,0,289.37,7,3,29,2016,5,398,2,7
715,0,288.48,3,16,4,2015,11,6670,3,3
716,0,261.37,5,17,13,2013,12,5683,3,5
717,0,269.82,6,12,2,2016,1,4236,4,15
718,0,273.02,4,7,19,2017,1,6175,2,7
719,0,264.77,2,16,14,2014,1,5725,5,6
720,0,251.95,2,8,12,2016,1,5207,3,5
721,0,278.38,4,13,28,2016,4,5237,2,11
722,0,270.3,4,16,6,2014,3,6541,2,10
723,1,283.35,3,0,11,2015,11,559,3,3
724,0,275.11,6,19,4,2013,5,3521,2,7
725,0,288.69,1,21,8,2017,5,2201,1,1
726,0,265.27,6,2,29,2012,12,503,2,10
727,0,291.28,7,21,18,2014,5,2760,7,12
728,0,293.89,5,2,10,2016,6,419,3,5
729,0,274.36,2,15,5,2016,4,5650,3,5
730,0,275.11,4,0,18,2013,4,590,3,5
731,0,287.18,3,4,22,2013,5,756,2,11
732,0,289.06,7,1,2,2013,6,787,5,6
733,0,271.34,7,2,27,2016,11,529,2,11
734,0,289.75,3,0,19,2013,6,657,3,5
735,0,283.84,5,7,28,2016,10,6310,2,7
736,0,251.15,5,20,6,2013,12,2729,2,7
737,0,272.14,3,22,6,2013,11,1611,2,10
738,0,265.36,4,16,13,2014,2,6404,2,10
739,0,273.94,1,4,29,2016,2,818,5,6
740,0,285.91,3,19,11,2016,5,3243,4,4
741,0,295.66,4,19,18,2016,8,3093,9,17
742,0,288.72,6,13,1,2017,4,4958,8,22
743,0,274.02,1,18,23,2017,1,4109,5,6
744,0,293.53,3,11,7,2016,9,4323,3,5
745,0,265.72,4,20,3,2013,1,2453,2,7
746,0,251.48,6,23,7,2013,12,1716,2,10
747,0,295.78,2,20,20,2014,5,3309,5,6
748,0,273.0,3,23,23,2016,3,915,2,10
749,0,304.49,3,14,10,2016,8,4443,1,1
750,0,287.28,2,21,20,2015,10,2469,5,6
751,0,253.76,7,19,15,2013,12,2804,2,7
752,0,271.48,1,2,18,2013,11,249,3,5
753,0,272.61,1,5,15,2013,4,2541,4,4
754,0,262.21,4,21,28,2013,11,2620,3,5
755,0,268.55,4,23,29,2016,12,1534,5,6
756,0,292.56,2,23,23,2013,7,1199,3,3
757,0,281.36,3,11,23,2014,4,4805,2,2
758,0,273.51,4,20,27,2014,3,2712,1,1
759,0,262.34,7,11,15,2017,1,3617,4,4
760,0,274.65,7,5,22,2017,1,591,5,6
761,0,275.02,5,10,26,2012,10,4695,2,11
762,0,276.84,3,2,10,2013,4,227,2,11
763,0,284.64,5,1,12,2012,10,410,2,11
764,0,296.59,5,9,30,2014,5,5199,3,3
765,0,274.547,1,22,24,2016,10,1310,1,8
766,0,299.71,4,12,23,2015,7,4898,2,7
767,0,285.8,4,15,25,2012,10,5888,5,6
768,0,263.8,6,2,9,2016,1,480,3,5
769,0,287.0,1,17,7,2014,4,5785,2,10
770,0,274.32,5,20,27,2013,12,2483,2,7
771,0,294.14,4,13,20,2015,8,5218,2,10
772,0,284.39,1,5,27,2013,5,492,2,11
773,0,294.83,1,8,11,2016,7,5157,7,12
774,0,275.88,6,3,14,2016,5,411,5,6
775,0,291.22,2,18,18,2015,8,4166,2,10
776,0,276.0,1,7,1,2017,5,6293,3,5
777,0,292.06,6,5,19,2014,7,940,7,12
778,0,295.43,7,10,16,2013,6,3505,2,10
779,0,292.5,2,23,20,2016,9,997,2,10
780,0,290.1,6,22,28,2016,5,2668,2,10
781,0,274.09,4,5,24,2016,11,478,1,8
782,0,304.21,7,15,25,2013,8,4588,4,15
783,0,281.79,3,21,30,2015,9,2608,2,11
784,0,295.12,1,15,27,2016,6,4825,3,5
785,0,291.97,7,15,2,2013,6,4645,2,11
786,0,259.01,4,0,4,2016,2,565,5,6
787,0,284.79,1,15,25,2016,4,5847,1,1
788,0,249.48,4,5,2,2014,1,2439,2,7
789,0,302.26,2,17,15,2015,9,6263,1,16
790,0,297.27,4,0,17,2015,9,530,4,4
791,0,279.51,3,10,30,2016,3,4527,2,10
792,0,300.44,2,15,16,2016,8,5254,1,28
793,0,273.09,3,17,8,2017,3,6837,3,5
794,0,275.43,4,1,23,2017,2,428,2,7
795,0,256.9,2,23,3,2017,1,915,5,6
796,0,276.22,5,18,11,2015,12,4753,1,8
797,0,277.75,4,7,1,2015,10,6258,9,17
798,0,274.83,3,16,23,2013,10,6922,5,6
799,0,293.41,7,17,11,2014,5,4224,1,8
800,0,290.51,7,19,15,2016,5,3259,8,13
801,0,272.84,7,13,22,2015,11,4923,9,17
802,0,279.21,5,8,7,2012,12,6012,3,5
803,0,278.398,5,1,14,2016,10,1024,3,5
804,0,289.27,7,14,15,2016,5,4765,5,6
805,0,289.09,5,4,29,2016,7,840,5,6
806,0,252.95,4,11,5,2017,1,4288,1,1
807,0,292.28,6,16,6,2017,5,4894,2,2
808,0,296.56,6,14,3,2013,8,4574,5,6
809,0,290.88,1,13,24,2015,8,4929,2,11
810,0,294.55,2,14,7,2013,5,5296,2,10
811,0,288.17,7,7,27,2015,9,1503,2,10
812,0,250.41,6,10,2,2013,2,3885,5,6
813,0,263.31,3,18,2,2013,1,3756,3,5
814,0,280.41,7,3,28,2013,4,390,1,16
815,0,271.3,3,8,4,2013,12,4173,6,9
816,0,295.72,5,20,6,2014,6,3515,2,7
817,0,285.37,1,15,13,2013,5,5794,2,10
818,0,289.89,2,8,21,2013,5,6186,1,8
819,0,297.96,7,22,6,2014,7,2052,3,5
820,0,281.46,6,13,31,2015,10,4546,3,5
821,0,263.29,5,8,20,2013,12,5209,2,11
822,0,282.231,6,18,18,2017,2,4525,3,3
823,0,298.18,5,15,24,2016,6,5219,2,7
824,0,278.09,4,14,12,2015,11,5500,1,8
825,0,260.72,1,2,12,2016,12,380,2,11
826,0,274.37,2,21,15,2014,4,2502,2,7
827,0,296.56,6,15,3,2016,9,4152,3,3
828,0,260.01,3,22,3,2016,2,1545,3,5
829,0,271.35,3,0,2,2015,12,536,2,7
830,0,277.8,4,7,31,2016,3,6284,1,1
831,0,297.21,4,15,30,2016,6,4943,3,5
832,0,269.15,5,7,20,2015,11,6574,3,3
833,0,280.0,6,15,6,2012,10,5153,3,5
834,0,295.31,2,1,1,2015,9,383,2,11
835,0,274.82,3,15,23,2016,11,5279,2,2
836,0,290.4,2,22,18,2015,8,1820,1,1
837,0,292.47,4,23,16,2013,5,1313,2,10
838,0,287.27,4,14,3,2013,10,5272,3,5
839,0,277.86,2,4,9,2013,4,737,9,17
840,0,291.81,1,22,1,2013,7,1862,3,5
841,0,275.71,7,3,16,2012,12,307,2,10
842,1,295.02,1,0,7,2015,9,973,5,6
843,0,259.91,1,6,4,2016,1,5532,6,14
844,0,277.1,6,17,9,2013,11,4184,2,10
845,0,279.22,5,13,17,2017,3,5857,5,6
846,0,265.22,4,6,13,2012,12,5183,5,6
847,0,300.29,3,16,16,2015,9,6777,8,13
848,0,274.26,1,9,5,2012,11,4999,2,7
849,0,266.64,6,20,8,2014,3,3231,2,7
850,0,285.04,3,6,16,2014,7,5722,1,8
851,0,275.1,7,16,14,2013,4,3946,3,5
852,0,272.14,1,14,18,2013,2,4876,3,5
853,0,286.55,1,16,17,2017,4,6733,3,5
854,0,292.344,1,13,17,2016,10,4341,3,5
855,0,278.16,5,2,18,2013,10,341,3,5
856,0,290.23,7,11,28,2013,4,4361,1,1
857,0,290.75,2,10,16,2017,5,4398,3,5
858,0,266.09,4,21,3,2013,1,2046,2,11
859,0,259.23,5,4,3,2017,2,932,2,10
860,0,300.83,6,12,6,2013,7,3902,2,2
861,0,296.39,4,15,5,2016,5,5947,2,11
862,0,302.29,2,17,20,2013,8,6230,3,5
863,0,285.215,7,22,19,2017,2,1580,3,5
864,0,298.21,2,17,6,2013,8,6005,2,10
865,0,292.22,1,1,5,2016,9,537,5,6
866,0,291.37,5,8,24,2016,6,5448,2,10
867,0,281.14,6,22,21,2013,9,3806,7,12
868,0,274.95,3,19,28,2015,10,3172,3,5
869,0,279.22,1,9,20,2017,3,4916,3,3
870,0,261.77,2,9,25,2014,3,5082,2,10
871,0,270.08,4,6,25,2013,4,5924,3,5
872,0,268.4,2,6,26,2013,3,5550,3,3
873,0,278.03,3,17,2,2014,4,6252,2,7
874,0,300.38,7,20,26,2015,7,2887,3,3
875,0,304.3,5,16,4,2015,9,5651,3,5
876,0,273.11,3,13,13,2013,2,5074,3,5
877,0,296.49,7,16,27,2014,7,4468,3,5
878,0,293.05,7,22,17,2016,4,1801,2,10
879,0,280.53,4,14,13,2014,3,5419,2,7
880,0,287.44,4,0,30,2013,5,539,2,10
881,0,292.19,2,9,8,2015,9,5590,3,5
882,0,274.0,1,16,2,2013,12,4895,1,1
883,0,294.13,7,10,21,2013,7,3507,3,3
884,0,287.92,1,8,9,2014,6,5713,3,5
885,0,300.0,5,18,2,2013,8,4955,2,7
886,0,282.62,2,18,15,2013,10,4833,5,6
887,0,278.42,5,5,5,2017,5,2743,3,5
888,0,260.72,4,2,2,2017,2,259,3,5
889,0,274.92,7,23,13,2014,4,1015,3,5
890,0,276.03,5,3,31,2017,3,379,3,5
891,0,270.77,1,21,4,2013,3,1776,1,1
892,0,261.03,3,12,15,2014,1,4790,7,12
893,0,294.07,4,11,30,2016,6,4175,2,11
894,0,291.89,1,5,5,2016,9,637,3,5
895,0,279.51,4,12,10,2015,12,4743,2,10
896,0,256.64,5,22,7,2014,2,3009,2,7
897,0,273.65,7,10,28,2016,2,3609,2,7
898,0,299.15,7,16,17,2016,4,4671,3,5
899,0,289.72,5,2,9,2016,9,277,2,7
900,0,297.64,3,20,4,2014,6,3103,2,11
901,0,289.47,6,0,6,2016,8,1794,5,6
902,0,255.81,1,16,30,2013,12,3938,4,4
903,0,262.76,6,3,25,2014,1,369,5,6
904,0,293.43,7,22,30,2015,8,1792,5,6
905,0,275.19,7,1,7,2013,4,805,7,12
906,0,289.15,5,10,23,2016,9,4261,3,5
907,0,262.43,5,14,21,2014,2,3179,2,7
908,0,271.09,5,19,30,2016,12,3296,3,5
909,0,294.85,3,5,21,2013,8,3069,4,15
910,0,271.52,1,14,24,2014,3,5068,3,3
911,0,266.92,2,0,18,2012,12,511,1,1
912,0,286.52,4,0,20,2015,8,658,3,5
913,0,293.56,1,0,15,2017,5,632,4,4
914,0,272.71,1,16,2,2017,1,3563,1,8
915,0,263.85,7,10,6,2013,1,2897,3,5
916,0,283.75,7,3,2,2016,10,413,2,7
917,0,268.88,3,12,19,2012,12,5104,3,5
918,0,285.28,5,6,2,2016,9,5021,4,20
919,0,257.68,1,11,14,2013,1,4217,4,4
920,0,271.37,2,3,12,2013,2,343,3,5
921,0,265.56,1,13,31,2012,12,4599,1,1
922,0,271.54,1,17,18,2013,11,6177,2,10
923,0,286.381,3,20,5,2016,10,2619,6,9
924,0,281.56,6,18,5,2014,4,4117,3,5
925,0,272.68,4,9,7,2016,1,4839,2,11
926,0,297.45,2,0,28,2015,7,647,2,2
927,0,279.66,7,4,30,2017,4,319,3,5
928,0,295.39,2,6,6,2016,9,4763,3,5
929,0,295.31,2,1,1,2015,9,383,3,5
930,0,264.93,4,3,8,2016,12,493,2,2
931,0,281.86,4,18,13,2014,3,4523,1,1
932,0,290.76,5,5,17,2016,6,2974,3,3
933,0,293.31,2,14,6,2015,10,5149,5,6
934,0,269.19,4,5,9,2017,3,3166,1,8
935,0,272.08,6,5,26,2016,11,497,3,3
936,0,285.87,4,0,8,2014,5,586,2,10
937,0,293.91,3,9,10,2013,7,5225,3,5
938,0,0.0,7,4,2,2014,2,284,3,5
939,0,274.95,6,1,12,2015,12,761,2,10
940,0,294.93,1,21,26,2014,5,2397,2,2
941,0,278.93,2,2,16,2012,10,257,2,2
942,0,249.63,6,5,7,2013,12,742,1,1
943,0,275.85,5,15,26,2012,10,6060,3,5
944,0,260.09,7,22,23,2014,2,1445,2,7
945,0,253.9,4,17,2,2014,1,5216,5,6
946,0,276.55,4,9,30,2017,3,5380,2,10
947,0,299.61,5,12,6,2014,6,5445,2,10
948,0,257.56,6,8,15,2014,2,2839,2,11
949,0,257.43,7,6,29,2013,12,716,2,10
950,0,295.04,6,23,4,2015,7,3493,1,8
951,0,296.12,6,16,10,2015,10,3060,2,10
952,0,270.24,2,23,5,2016,1,972,2,7
953,0,291.22,1,21,24,2017,4,2357,2,11
954,0,296.77,1,12,4,2016,7,2916,5,6
955,0,269.28,3,21,13,2013,3,2460,3,5
956,0,297.81,1,13,20,2013,5,4778,1,1
957,0,294.68,7,13,18,2014,5,4879,1,8
958,0,302.18,2,19,16,2013,7,3528,2,7
959,0,287.464,7,16,9,2016,10,4193,1,1
960,0,299.82,7,15,18,2013,8,4601,3,5
961,0,272.65,2,8,28,2017,3,6214,5,6
962,0,274.77,3,15,3,2013,4,5984,3,3
963,0,299.98,3,10,3,2016,8,4120,2,10
964,0,291.21,1,19,17,2015,8,3113,2,11
965,0,284.8,7,11,1,2016,5,4049,3,5
966,0,286.89,4,20,8,2014,5,2740,2,7
967,0,289.5,3,5,17,2016,8,2841,3,5
968,0,281.48,3,17,31,2012,10,5821,4,15
969,0,269.97900000000004,5,7,17,2017,2,6370,2,10
970,0,301.3,2,18,15,2015,9,4733,4,4
971,0,275.16,6,11,19,2013,1,4096,8,13
972,0,297.89,2,1,6,2016,9,277,2,2
973,0,275.13,5,4,16,2015,10,815,3,5
974,0,293.3,3,21,8,2013,5,2562,2,11
975,0,295.12,2,7,28,2015,7,4302,2,7
976,0,260.69,6,22,22,2012,12,2451,2,11
977,0,284.26,2,10,15,2013,10,4480,1,16
978,0,277.33,1,22,3,2012,12,1399,3,5
979,0,290.823,1,3,17,2016,10,297,3,5
980,0,275.49,7,11,16,2012,12,3473,4,4
981,0,256.94,1,0,3,2014,2,456,8,13
982,0,285.45,6,10,5,2013,10,4778,5,6
983,0,287.58,3,7,1,2015,7,6261,8,13
984,0,260.45,5,13,7,2014,2,5113,3,5
985,0,266.8,7,7,24,2013,2,996,3,5
986,0,279.89,4,20,24,2014,4,3243,3,3
987,0,298.8,4,11,10,2014,7,4926,3,5
988,0,288.85,6,4,24,2014,5,360,3,5
989,0,288.73,7,6,4,2016,9,1352,3,5
990,0,287.82,4,15,6,2013,6,6291,2,7
991,0,288.27,1,15,6,2017,3,5727,8,13
992,0,293.04,1,20,29,2013,7,2868,4,4
993,0,278.762,4,10,27,2016,10,4164,3,5
994,0,274.82,6,17,2,2016,4,4859,5,6
995,0,282.86,1,10,14,2016,3,4196,3,5
996,0,291.18,4,23,27,2015,8,1290,1,8
997,0,292.62,6,14,12,2016,3,5193,6,9
998,0,299.22,3,15,4,2014,6,6128,2,11
999,0,290.32,4,12,22,2014,5,5032,2,10
1000,0,300.09,1,13,29,2015,6,4994,3,5
1001,0,263.64,4,12,21,2013,3,5122,1,1
1002,0,304.56,2,15,26,2016,7,5215,3,5
1003,0,263.34,2,22,19,2013,3,2212,6,14
1004,0,293.64,7,4,14,2013,7,391,2,10
1005,0,271.84,1,18,18,2013,2,3825,3,5
1006,0,280.9,6,4,8,2017,4,468,6,14
1007,0,301.22,3,13,17,2016,8,4584,2,10
1008,0,278.58,7,23,5,2013,5,1058,3,5
1009,0,274.78,3,17,23,2016,11,4381,3,5
1010,0,294.16,7,4,12,2015,7,363,2,2
1011,0,298.53,7,13,18,2013,8,4519,2,10
1012,0,285.74,2,11,20,2012,11,5003,2,10
1013,0,282.75,7,10,13,2016,11,3200,3,5
1014,0,267.62,2,11,6,2016,12,4666,2,10
1015,0,288.62,4,11,8,2014,5,4979,2,10
1016,0,279.3,2,0,14,2013,5,580,3,5
1017,0,275.6,5,21,29,2013,3,3017,3,5
1018,0,300.73,3,14,13,2016,7,4802,2,11
1019,0,266.63,6,6,23,2013,2,1188,9,17
1020,0,293.52,4,9,29,2014,5,5510,2,11
1021,0,275.4,4,13,14,2013,2,5015,2,7
1022,0,290.55,6,19,1,2016,10,3434,5,6
1023,0,274.15,3,9,23,2016,11,4056,2,10
1024,0,272.17,3,18,28,2012,11,4314,4,15
1025,0,288.19,1,7,17,2013,6,6105,3,5
1026,0,263.07,2,3,11,2012,12,344,6,14
1027,0,296.36,3,18,16,2014,7,4893,2,11
1028,0,257.33,6,18,25,2014,1,4144,3,5
1029,0,297.79,5,11,31,2015,7,5128,2,10
1030,0,264.56,6,4,15,2012,12,421,2,7
1031,0,270.77,1,3,25,2013,3,382,3,5
1032,0,294.43,7,11,28,2016,8,4238,4,15
1033,0,283.74,1,8,24,2017,4,6369,9,17
1034,0,274.15,3,11,23,2016,11,4262,3,5
1035,0,263.29,5,16,28,2014,2,6030,1,1
1036,0,272.21,7,9,27,2016,11,2318,2,2
1037,0,263.46,7,2,11,2016,12,531,5,6
1038,0,273.55,4,6,19,2017,1,5518,8,22
1039,0,263.44,7,0,30,2012,12,1195,3,5
1040,0,279.08,2,0,29,2014,4,754,1,8
1041,0,266.01,2,0,27,2016,12,639,2,10
1042,0,262.53,5,4,3,2017,3,831,6,14
1043,0,269.51,2,15,13,2012,11,5664,6,14
1044,0,275.51,2,22,8,2015,12,1506,7,12
1045,0,263.29,3,21,20,2013,3,2660,1,8
1046,0,295.81,5,21,26,2013,7,2917,1,1
1047,0,283.62,2,23,25,2017,4,1034,3,5
1048,0,267.57,3,9,3,2013,4,5326,2,10
1049,0,299.28,6,14,11,2015,7,4826,2,10
1050,0,279.73,5,8,16,2014,5,5857,2,11
1051,0,292.99,1,1,25,2016,7,491,1,1
1052,0,272.24,3,9,24,2013,4,5220,2,10
1053,0,293.66,2,21,4,2015,8,2592,4,4
1054,0,290.02,3,0,21,2014,5,851,2,10
1055,0,300.58,4,15,31,2014,7,6161,5,6
1056,0,285.97,7,6,24,2016,4,1180,2,11
1057,0,261.41,6,1,16,2013,2,757,2,7
1058,0,292.81,7,3,26,2016,6,460,2,10
1059,0,262.2,7,11,27,2013,1,3616,2,11
1060,0,285.62,5,14,22,2016,4,5816,3,5
1061,0,282.09,2,3,18,2017,4,315,2,2
1062,0,287.16,5,7,11,2013,10,6775,8,13
1063,0,274.95,6,4,21,2017,1,408,3,5
1064,0,264.38,5,5,1,2016,1,586,6,14
1065,0,291.87,3,4,26,2013,6,798,5,6
1066,0,281.4,4,20,6,2017,4,3379,3,5
1067,0,258.07,2,11,4,2014,2,4327,2,7
1068,0,274.17,3,1,16,2014,4,306,2,7
1069,0,282.67,5,22,11,2015,9,2209,2,2
1070,0,247.49,2,0,7,2014,1,396,1,28
1071,0,271.21,4,6,29,2016,12,4699,1,1
1072,0,267.75,1,21,18,2013,11,2047,2,2
1073,0,294.0,3,5,3,2016,8,2875,2,11
1074,0,289.59,3,12,14,2016,9,4706,5,6
1075,0,293.54,5,9,26,2013,7,5174,1,1
